time,cg_disp,cg_pitch,tip_disp,CS1,CS2,CS3
2.25592523364486,-0.00011063660620177693,-0.007116933608742648,0.04244671920121898,-0.0004921881454899684,-0.007536390427520876,-0.07552282581204971
2.2591296728971964,-0.00010786369371417296,-0.006431503940907638,0.04287722768680957,-0.0004945056019874587,-0.007413086694004587,-0.07381767150463141
2.262334112149533,-0.00010387409506935228,-0.005737789609530719,0.043052332286204024,-0.000493845417351215,-0.0072453945662428135,-0.07171129289206175
2.265538551401869,-9.87199003854491e-05,-0.005040290602792611,0.04297354638868245,-0.0004902199040081892,-0.007034460066662662,-0.06920506207764701
2.2687429906542054,-9.245934823762103e-05,-0.004343483421195102,0.042643885246238446,-0.0004836588926213646,-0.006781683448437457,-0.06630950062025731
2.271947429906542,-8.515640439413451e-05,-0.0036516353027270126,0.04206754492848124,-0.00047420956008934216,-0.006488704073761391,-0.0630477317243757
2.2751518691588783,-7.688034604894388e-05,-0.002968702344098024,0.04124963792481084,-0.0004619361091723274,-0.006157391640167689,-0.05945148558262754
2.278356308411215,-6.770531344984506e-05,-0.0022983378323868245,0.040196104269101,-0.0004469193274280352,-0.005789844952769807,-0.055552219588983
2.2815607476635513,-5.7709792384968925e-05,-0.0016439733232974612,0.03891380409000252,-0.00042925611683518474,-0.005388391435010768,-0.051373687186552504
2.284765186915888,-4.697602658317931e-05,-0.0010088923089883008,0.03741071262489271,-0.00040905907255079846,-0.0049555776932724135,-0.046931524747852824
2.2879696261682243,-3.558940531100822e-05,-0.0003962297853406696,0.035696052844747084,-0.0003864560924977463,-0.004494146798182849,-0.04223992260143994
2.291174065420561,-2.36378757174455e-05,0.00019111893984931014,0.03378023241803694,-0.00036158990285203445,-0.004007007258496633,-0.03732020417348838
2.2943785046728973,-1.1211410007746606e-05,0.0007506434333195601,0.031674590521764176,-0.00033461737239627695,-0.0034972040989393626,-0.03220515267597604
2.2975829439252338,1.5984739791145345e-06,0.0012803529072866172,0.029391098254163018,-0.0003057085577201248,-0.002967899925683368,-0.02693605976578576
2.30078738317757,1.4699179645009549e-05,0.0017788455459958911,0.026942188780437904,-0.00027504553134155357,-0.002422365643540978,-0.021554788435484234
2.3039918224299063,2.7997516022428292e-05,0.0022452840668448085,0.024340810492133696,-0.00024282110287390007,-0.0018639728789141346,-0.01609639354244046
2.307196261682243,4.140018828680564e-05,0.0026792798482350322,0.02160068577496701,-0.0002092375083869808,-0.0012961795945806629,-0.010586887183240953
2.3104007009345793,5.4814257595112986e-05,0.0030807147752260787,0.018736645549108463,-0.00017450507176852817,-0.0007225060155312655,-0.005046955028625613
2.3136051401869158,6.814753944318413e-05,0.0034495456996749847,0.01576485437079137,-0.00013884079959072563,-0.00014650385738917688,0.0005012222636085642
2.3168095794392523,8.130894192680022e-05,0.0037856324298686426,0.012702831091139191,-0.00010246688355375538,0.0004282757537793553,0.006028068342979427
2.3200140186915887,9.420877544971908e-05,0.0040886031034316995,0.009569304574884812,-6.560911662566212e-05,0.0009983108486679383,0.011494990397674529
2.3232184579439252,0.00010675908731903285,0.004357745841576378,0.006383997825781923,-2.849525709323345e-05,0.001560131013218138,0.016858209636669404
2.3264228971962617,0.00011887407462116325,0.004591919966959404,0.003167444012922243,8.646597926609388e-06,0.002110334291523992,0.022075930297290738
2.329627336448598,0.00013047059743314784,0.004789510490918137,-5.913876259470905e-05,4.5589557255532415e-05,0.0026456025022306615,0.027114493414287094
2.3328317757009347,0.00014146878035295652,0.004948474921200385,-0.00327398512471541,8.210934273052697e-05,0.003162720112062766,0.03194948031677852
2.336036214953271,0.00015179266061152646,0.005066516737772254,-0.006455044155418972,0.00011798555480165995,0.0036585989253926816,0.036560976567971214
2.3392406542056072,0.00016137082150525465,0.005141369027390159,-0.009580428322442762,0.00015300286075652832,0.00413030495964536,0.0409265858812288
2.3424450934579437,0.00017013696874057055,0.005171125429347215,-0.01262898154275037,0.00018695218676688057,0.0045750799245036985,0.04501756386755286
2.34564953271028,0.00017803044626153882,0.005154540085299219,-0.015580826883768141,0.0002196319352721296,0.0049903523214064344,0.04880097923903153
2.3488539719626167,0.000184996707364813,0.005091231519569121,-0.018417735688509178,0.0002508491718109664,0.0053737403055236915,0.05224620836692059
2.352058411214953,0.0001909877442012723,0.00498175382416961,-0.021123215437522873,0.00028042070584659176,0.005723053023290776,0.05533121828998264
2.3552628504672897,0.0001959624510487827,0.004827534751559723,-0.02368235249851671,0.00030817403479017175,0.006036296130341556,0.05804483997287468
2.358467289719626,0.00019988688776951472,0.004630721219900141,-0.026081552641271242,0.0003339481717198479,0.006311683149694474,0.06038395217551719
2.3616717289719626,0.00020273442182410173,0.004393997166952946,-0.028308335527314956,0.00035759439478395523,0.006547651086527029,0.062347218348104805
2.364876168224299,0.0002044857501611191,0.004120425814500152,-0.030351269999024197,0.0003789769537295586,0.0067428771652093735,0.0639289511512249
2.3680806074766356,0.00020512883277127236,0.0038133297473884496,-0.03220003258968366,0.0003979737615232985,0.006896292874162903,0.06511681739164792
2.371285046728972,0.000204658780871324,0.0034761891553409,-0.03384549375522368,0.00041447708398123484,0.007007092123084207,0.06589504589000045
2.374489485981308,0.00020307773470745928,0.0031125362040579684,-0.035279728521338816,0.0004283942154629674,0.007074732776783083,0.06625138610262037
2.3776939252336446,0.0002003947484504106,0.002725846225312505,-0.036495916228657395,0.00043964809850001435,0.007098934190668258,0.06618333663677765
2.380898364485981,0.000196625673053981,0.0023194518570237256,-0.037488197278772215,0.0004481778420690324,0.007079675226295984,0.06569951465784145
2.3841028037383176,0.00019179301326318964,0.0018965170156428198,-0.03825159479329605,0.00045393911768740793,0.007017196031652977,0.06481511381931558
2.387307242990654,0.00018592573325545893,0.0014600848117462732,-0.03878207456295093,0.0004569044478830294,0.006912003311999548,0.06354430360147392
2.3905116822429906,0.0001790589965656068,0.0010131633915782025,-0.03907673630725959,0.00045706343170930005,0.006764874651066269,0.061894780554360235
2.393716121495327,0.00017123384759120574,0.000558778775558814,-0.03913402885935709,0.00045442294590357574,0.006576855457678436,0.05986850875837931
2.3969205607476636,0.00016249686305173193,9.994143734597046e-05,-0.03895385782388108,0.00044900730545518287,0.00634924527345107,0.057468411131987855
2.400125,0.00015289981240157647,-0.0003604684333425457,-0.03853752284058335,0.00044085829256751934,0.006083577433236109,0.054706114105127546
2.4033294392523366,0.0001424993493515894,-0.0008198408543664584,-0.037887531903470176,0.00043003494605209494,0.005781600994830939,0.051604878171610316
2.406533878504673,0.00013135672271835514,-0.0012759302730855715,-0.037007430648834966,0.0004166130744924227,0.005445271366919122,0.04819555703409939
2.409738317757009,0.00011953747621890809,-0.0017268550237768139,-0.03590178106997268,0.0004006845540445935,0.005076748389777702,0.044508570867865686
2.4129427570093456,0.0001071111149307595,-0.00217099723782737,-0.03457634215759401,0.0003823565190881258,0.004678394200727869,0.040567542496913356
2.416147196261682,9.415073958941098e-05,-0.002606839660408008,-0.03303838328809555,0.00036175052660728467,0.004252762671413223,0.03638883841319252
2.4193516355140186,8.073267302894342e-05,-0.0030327904206610638,-0.03129697254269241,0.00033900170230711986,0.0038025774244774928,0.03198703779565457
2.422556074766355,6.693610240061185e-05,-0.0034470355388968067,-0.029363103329654985,0.0003142578138987079,0.0033307026395493038,0.027382362986399112
2.4257605140186915,5.284273378650449e-05,-0.0038474383167823954,-0.027249612529949285,0.00028767821582203,0.0028401146466349807,0.022605055540043228
2.428964953271028,3.8536421551378926e-05,-0.004231489093323025,-0.024970947035246865,0.0002594326660188429,0.002333879957984478,0.017694038706434965
2.4321693925233645,2.4102720028123158e-05,-0.00459630137708139,-0.022542893612641047,0.0002297000787059846,0.0018151396350984583,0.012691118636047318
2.435373831775701,9.62832793274979e-06,-0.004938649169500572,-0.019982360315072785,0.0001986672910727116,0.0012870956856489957,0.007634456066013998
2.4385782710280375,-4.799566970200087e-06,-0.005255049611746135,-0.01730721620585237,0.0001665278864543753,0.0007529950909639252,0.0025549763230940585
2.441782710280374,-1.9094005258459985e-05,-0.005541907340672203,-0.014536117447914686,0.0001334810732389815,0.00021610947169306858,-0.0025224975491266975
2.44498714953271,-3.316898344916277e-05,-0.005795731392124459,-0.011688235540338801,9.973058896857939e-05,-0.0003202888508320181,-0.0075743142310922456
2.4481915887850465,-4.694014726323783e-05,-0.006013403840382818,-0.008782868333882901,6.548358582836189e-05,-0.0008529512286580308,-0.012572492940208499
2.451396028037383,-6.032542576410718e-05,-0.006192440467382898,-0.0058390064484541235,3.094945805584646e-05,-0.0013786731895205522,-0.017482497373935823
2.4546004672897195,-7.324560469269447e-05,-0.006331169537818806,-0.002874986926827797,-3.661398286502478e-06,-0.0018943082555324898,-0.02226614589540376
2.457804906542056,-8.562485122200745e-05,-0.006428779216555916,9.164563774071434e-05,-3.8138856666996245e-05,-0.002396776330661901,-0.026887957638315703
2.4610093457943925,-9.739119918803074e-05,-0.006485234536546263,0.003044045283552302,-7.2274298718888e-05,-0.0028830719081535806,-0.03132067743062466
2.464213785046729,-0.00010847698926306484,-0.006501111097683236,0.005965825514976986,-0.0001058617721332021,-0.0033502781025451737,-0.03554605737884371
2.4674182242990654,-0.00011881924259792661,-0.006477407741030545,0.008840820504576545,-0.00013869907444928706,-0.0037955887454461843,-0.039550257479905516
2.470622663551402,-0.00012835994845390356,-0.006415385585742295,0.011652975760524825,-0.00017058882202918574,-0.004216335004247396,-0.04331714364346506
2.4738271028037384,-0.00013704627330746037,-0.006316456594658192,0.014386407507582268,-0.0002013395637562696,-0.004610010027938441,-0.046824096834646056
2.477031542056075,-0.00014483072661658478,-0.006182121883736796,0.017025573516634463,-0.00023076694956532742,-0.004974287238062712,-0.05004291015058864
2.480235981308411,-0.00015167132367284656,-0.0060139407738640845,0.019555443351659187,-0.00025869491602557463,-0.005307032298026358,-0.05294492374710872
2.4834404205607474,-0.00015753176687838868,-0.005813505516406096,0.0219615795789161,-0.00028495684179425523,-0.00560631143957482,-0.055507213182960854
2.486644859813084,-0.00016238163867343355,-0.005582412179442432,0.0242301268262112,-0.0003093966416945406,-0.0058703990714929315,-0.0577163089455619
2.4898492990654204,-0.00016619658064060197,-0.0053222434021804816,0.02634777822689547,-0.0003318697813693468,-0.006097786853115901,-0.05956730588853729
2.493053738317757,-0.00016895843024383994,-0.005034586693792687,0.028301812501715137,-0.00035224420409520676,-0.006287195143401175,-0.061058819059270235
2.4962581775700934,-0.00017065529635416866,-0.004721090310862147,0.030080249112054366,-0.0003704011767718147,-0.006437585562492762,-0.06218690800590437
2.49946261682243,-0.0001712815724011781,-0.0043835243849045455,0.031672083117982336,-0.00038623607514680423,-0.006548171047735243,-0.06294206592790084
2.5026670560747664,-0.0001708379030862572,-0.004023798550104805,0.03306749897975568,-0.00039965911683151746,-0.006618419489418542,-0.06331159192241874
2.505871495327103,-0.00016933113170132947,-0.0036439077045721364,0.03425796912509288,-0.0004105960121702361,-0.006648050029076377,-0.06328596949078891
2.5090759345794393,-0.00016677425248572356,-0.0032458235205928086,0.03523621599417499,-0.0004189884649463593,-0.0066370256999326565,-0.06286480264508117
2.512280373831776,-0.00016318637338726014,-0.002831389089478536,0.035996109516354964,-0.0004247944588678236,-0.006585548473411417,-0.062057989110592
2.515484813084112,-0.00015859267440098885,-0.0024022817270330046,0.03653262319309912,-0.00042798831797904877,-0.006494060522514537,-0.06088115859444345
2.5186892523364484,-0.00015302433618907688,-0.0019600779145758185,0.03684194544004958,-0.0004285605950260538,-0.0063632500615160665,-0.05934852025401718
2.521893691588785,-0.00014651841875626184,-0.0015064023485092542,0.03692174800838054,-0.0004265178771897358,-0.006194055388670434,-0.0574681735657022
