time,cg_disp,cg_pitch,tip_disp
8.168115654205607,1.8428045577435497,-0.12565255659919508,-1.3971544145503743
8.171320093457943,1.8427951599447996,-0.14039233486113023,-1.4904694623462909
8.17452453271028,1.8427326463393778,-0.15434072395738113,-1.575196437844693
8.177728971962617,1.8426172320149534,-0.1674124441055535,-1.6508061702249333
8.180933411214953,1.8424494472754196,-0.1795271770489072,-1.716822145173658
8.18413785046729,1.8422301354170678,-0.19061005828329425,-1.7728234938474334
8.187342289719625,1.8419604486369288,-0.20059213834817474,-1.8184476597054227
8.190546728971963,1.8416418420921068,-0.2094108103385342,-1.8533927264161265
8.1937511682243,1.8412760661399779,-0.2170102009841585,-1.8774193920098963
8.196955607476635,1.840865156800048,-0.22334152285146824,-1.8903525765083993
8.200160046728971,1.840411424488946,-0.22836338544778415,-1.8920826524026946
8.203364485981307,1.839917441090454,-0.2320420632457286,-1.8825662895615998
8.206568925233645,1.839386025432565,-0.23435171889504708,-1.8618269084180226
8.209773364485981,1.8388202272532381,-0.23527458015040964,-1.829954737588979
8.212977803738317,1.8382233097457377,-0.23480106931733283,-1.7871064744205134
8.216182242990653,1.8375987307831818,-0.2329298843042027,-1.7335045492977776
8.219386682242991,1.8369501229300387,-0.2296680306644647,-1.6694359969106953
8.222591121495327,1.8362812723558541,-0.22503080431495645,-1.595250940004972
8.225795560747663,1.835596096773338,-0.21904172491784094,-1.5113606934662829
8.229,1.834898622529123,-0.21173242020833666,-1.4182354988703723
8.232204439252337,1.8341929609809107,-0.20314246183429688,-1.316401901870751
8.235408878504673,1.8334832842993765,-0.19331915354608023,-1.2064397869728425
8.23861331775701,1.8327738008370442,-0.18231727283936527,-1.0889790863412725
8.241817757009345,1.8320687302093484,-0.17019876741501352,-0.9646961812868143
8.245022196261681,1.831372278235231,-0.15703240808390512,-0.8343100169644087
8.248226635514019,1.8306886118859036,-0.14289340001293502,-0.6985779525699979
8.251431074766355,1.8300218343907795,-0.12786295447860482,-0.5582913709432367
8.254635514018691,1.829375960649071,-0.11202782356003534,-0.4142710729611614
8.257839953271027,1.8287548930941642,-0.09547980045437729,-0.26736248344305125
8.261044392523365,1.8281623981556097,-0.07831518832542467,-0.1184306964770655
8.264248831775701,1.8276020834604456,-0.06063424079461186,0.031644610879686695
8.267453271028037,1.827077375911591,-0.04254057735096751,0.18197436669254147
8.270657710280373,1.8265915007762563,-0.024140577096004985,0.3316653634824833
8.273862149532711,1.8261474619116906,-0.005542754356788815,0.47982555771767904
8.277066588785047,1.825748023249243,0.013142880198318834,0.6255693780367706
8.280271028037383,1.8253956916505554,0.03180546921749244,0.768023010630426
8.283475467289719,1.8250927012419045,0.050333965295522344,0.9063296302575926
8.286679906542055,1.8248409993242143,0.0686177907119123,1.0396545456160236
8.289884345794393,1.824642233947192,0.08654749636960281,1.167190228217264
8.293088785046729,1.824497743226373,0.10401541600841206,1.2881611945283333
8.296293224299065,1.8244085464717457,0.12091631177652516,1.4018287119308885
8.299497663551401,1.8243753371860423,0.13714800728089305,1.5074953000098774
8.302702102803739,1.8243984779798421,0.15261200430167104,1.604508999814363
8.305906542056075,1.8244779974393723,0.16721407944430222,1.692267385028861
8.309110981308411,1.8246135889713861,0.18086485711332964,1.7702212904483543
8.312315420560747,1.8248046116378083,0.1934803553234119,1.8378782347558822
8.315519859813083,1.8250500929810678,0.20498250101541574,1.8948055163485082
8.31872429906542,1.825348733829158,0.21529961171954928,1.9406329628347423
8.321928738317757,1.8256989150577219,0.22436684060349182,1.9750553168232339
8.325133177570093,1.826098706274694,0.23212658216020793,1.9978342427282432
8.328337616822429,1.8265458763815687,0.23852883602455927,2.0087999415214797
8.331542056074767,1.827037905954013,0.2435315266554499,2.0078523626519207
