v_inf,re,im
5.0,-2.9166950412250174,457.07555228228654
5.0,-2.916758903579166,457.1772789371523
5.0,-2.916825320555772,457.26722190340524
5.0,-2.916883632053824,457.3458809906608
5.0,-2.9167105061669774,457.3958753957683
5.0,-2.916908404498505,457.4229378206028
5.0,-2.917005784576692,457.48025493248156
5.0,-2.917017504073715,457.5289117004863
5.0,-2.9170363424465364,457.5668393584871
5.0,-2.91714571201007,457.60329016219526
5.0,-2.9172417731023446,457.63917389568064
5.0,-2.91732344711025,457.66989101397405
5.0,-2.9173622262177448,457.6933183537652
5.0,-2.916975011946559,457.7072754250677
5.0,-2.917089808126609,457.7096009548419
5.0,-2.9173313631822992,457.7788781544346
5.0,-2.9166208174250654,457.83221673714894
5.0,-2.9166158575511285,457.902671260591
5.0,-2.9166150139595204,457.94849753697696
5.0,-2.916613395429454,457.979462351733
5.0,-2.916612539814711,457.99965015342804
5.0,-2.9166232067950664,458.0248164071281
5.0,-2.916616415882485,458.08256527444433
5.0,-2.91661267028835,458.10639462765585
5.0,-2.916612154291611,458.1151122131033
5.0,-2.9166120316356263,458.1189743803434
5.0,-2.916612004369341,458.12100585800283
5.0,-2.9166119932005494,458.12216240352365
5.0,-2.9166119893746285,458.1228768605085
5.0,-2.9166119883502617,458.1234975650363
5.0,-2.916611987586468,458.1237311942945
5.0,-2.9166119875500303,458.12413667711155
5.0,-2.916611987504964,458.124333927706
5.0,-2.9166912638093425,458.12457492166743
5.0,-2.9165327114915844,458.1245749218771
5.0,-2.9166119878227867,458.1246663047359
5.0,-1395.6132985022305,458.1250679678881
5.0,-36.65178992582836,458.1250679678881
5.0,-1559.6895036354533,458.1250679678881
5.0,-5340.3563332709045,458.1250679678881
5.0,-3709.0848891141827,458.1250679678881
5.0,-1347.3338211319171,458.1250679678881
5.0,-1622.9399467665799,458.1250679678881
5.0,-2193.8027492995207,458.1250679678881
5.0,-1701.486398168214,458.1250679678881
5.0,-1305.55704754733,458.1250679678881
5.0,-5447.208021143139,458.1250679678881
5.0,-2943.4934416216406,458.1250679678881
5.0,-2350.9565359903354,458.1250679678881
5.0,-2711.2029267686876,458.1250679678881
5.0,-22.680508328547536,458.1250679678881
5.0,-1261.9600014527648,458.1250679678881
5.0,-5097.588001363817,458.1250679678881
5.0,-3838.6060921017897,458.1250679678881
5.0,-44.57994595934546,458.1250679678881
5.0,-5053.07945871742,458.1250679678881
5.0,-2438.319104804093,458.1250679678881
5.0,-5238.907784271857,458.1250679678881
5.0,-4899.259136379599,458.1250679678881
5.0,-4584.028054479692,458.1250679678881
5.0,-4526.527357862423,458.1250679678881
5.0,-69.2831034197822,458.1250679678881
5.0,-67.56232107378777,458.1250679678881
5.0,-5152.319744441802,458.1250679678881
5.0,-313.9673857967042,458.1250679678881
5.0,-3910.1245462701513,458.1250679678881
5.0,-817.5872589375257,458.1250679678881
5.0,-960.8864044684647,458.1250679678881
5.0,-1071.5931725752362,458.1250679678881
5.0,-1162.6357886804656,458.1250679678881
5.0,-137.6079063431018,458.1250679678881
5.5,-3.2082731865702208,-503.9371343035394
5.5,-3.20827318637885,-503.93698872250866
5.5,-3.2082731863642673,-503.9368264325174
5.5,-3.2082731861298743,-503.93662727657266
5.5,-3.208273186267658,-503.9363968888151
5.5,-3.2082731859029674,-503.9359455718077
5.5,-3.2082731874294814,-503.9358165447815
5.5,-3.2082731895960945,-503.93489162681124
5.5,-3.2082731926508306,-503.9340196327726
5.5,-3.2082732092146564,-503.932681429946
5.5,-3.208273244767706,-503.9301892316233
5.5,-3.208273407743099,-503.9255354098524
5.5,-3.2082740955230866,-503.9149852620929
5.5,-3.2082790803433086,-503.88614538210714
5.5,-3.208288119839966,-503.81627032149703
5.5,-3.2082739215336424,-503.7858192060461
5.5,-3.208275059991668,-503.7613919737396
5.5,-3.2082772156231956,-503.72392452827444
5.5,-3.2082783371069064,-503.66847476005495
5.5,-3.208284943752804,-503.58322474932055
5.5,-3.2092303328102854,-503.51868785232233
5.5,-3.208910333497836,-503.43484630670997
5.5,-3.2087547533693925,-503.43206194215617
5.5,-3.209271786199049,-503.4151576770327
5.5,-3.2092203435728632,-503.3868092992978
5.5,-3.209111350175392,-503.3496434951381
5.5,-3.2089835926949903,-503.30622345569793
5.5,-3.208837983431551,-503.26211831365515
5.5,-3.208812935082199,-503.21622583804157
5.5,-3.208797352399622,-503.15735108941567
5.5,-3.2086677211503436,-503.08799739308404
5.5,-3.2084043078511413,-503.05525221479553
5.5,-3.2086347434468294,-502.994758768394
5.5,-3.20855715685621,-502.89958142594736
5.5,-3.2084687333824986,-502.7907506430186
5.5,-3.208383722068953,-502.6676617227037
5.5,-3.2083062384754184,-502.5285127197282
5.5,-3.2082372705107023,-502.371052554009
5.5,-3.208182864543141,-502.19304715365934
5.5,-3.208144523821411,-501.9944083623339
5.5,-75.41958207825348,-501.79617532067675
5.5,-3.2081261609122502,-501.79145167117565
5.5,-3.208563889020032,-501.5709254079521
5.5,-3.208109652876844,-501.3419419831893
5.5,-74.17392097550746,-501.2823901944331
5.5,-73.80093232476285,-501.1833155738064
5.5,-3.2081701277177053,-501.0458223297928
5.5,-73.29009908766731,-501.02071948319593
5.5,-73.16201446518485,-500.9351549913967
5.5,-73.48405040228063,-500.798195413842
5.5,-3.2082796883688918,-500.65368158412497
5.5,-3.208468921155965,-500.16955598476267
5.5,-74.28702869008914,-499.92061962622955
5.5,-3.208783349910968,-499.57234716007054
5.5,-5038.7628922389,-498.8386023334919
5.5,-3.2092975957962473,-498.8269642920526
5.5,-73.53396021901378,-498.3271978261413
5.5,-3.210106960644829,-497.88090323038153
5.5,-76.8931279288513,-497.716652018421
5.5,-68.81962090028172,-497.6804656137425
5.5,-62.16083506078565,-497.63066508825136
5.5,-74.80477218042098,-497.3432131144241
5.5,-52.72920448702029,-497.22408412681557
5.5,-73.46385116554367,-496.7524650533825
5.5,-3.2114774119871483,-496.6548898709778
5.5,-4536.252738787779,-496.4696965497409
5.5,-74.36282198295896,-495.10162761000544
5.5,-3.213788929821162,-495.0257357421895
5.5,-73.5017520690438,-494.24185913915136
5.5,-73.21700204721829,-494.09240555818985
5.5,-73.338290252324,-493.98475580589076
5.5,-73.89866828190414,-493.8863654459065
5.5,-74.17806445921944,-493.6218661501352
5.5,-75.25361478369312,-493.27356940399
5.5,-3.217942141320671,-492.7938757662134
5.5,-48.54262236775083,-492.34823996260644
5.5,-40.27691216807722,-491.5184332946502
5.5,-24.950501554791657,-491.3610042900261
5.5,-74.28654746355996,-491.1726808156908
5.5,-76.3133347950074,-490.97522039255136
5.5,-3.2260589288533033,-489.61920789901677
5.5,-75.56036357889248,-489.0147903233849
5.5,-74.17796802792743,-488.3622114121071
5.5,-73.75067293255839,-488.34287826797646
5.5,-73.28664992860229,-488.1571304401861
5.5,-73.14575036387046,-488.07701930331075
5.5,-73.49340722169887,-487.95659232527913
5.5,-74.28762134876936,-487.05584336934
5.5,-73.59529997285978,-485.57225454626024
5.5,-76.90764877520867,-485.2924768630693
5.5,-68.81561781061106,-485.16777837819666
5.5,-62.1646727013633,-485.0170746805968
5.5,-3.243097621471641,-484.88421602526535
5.5,-74.7919031156333,-484.20195603756247
5.5,-53.12789727357423,-483.9694166079
5.5,-73.43262747541735,-483.90324943158544
5.5,-1296.6054849374523,-482.9953082842902
5.5,-74.49798786343482,-482.2859988894591
5.5,-5666.524122728477,-482.2024124529101
5.5,-3742.7518544183145,-481.9526244151826
5.5,-73.54568123926511,-481.41915288013155
5.5,-73.307931694093,-481.26860753577336
5.5,-73.43530220123448,-481.12546558563594
5.5,-73.97329529685528,-481.11718609293024
5.5,-74.27397659773987,-480.6096208051119
5.5,-48.01774425554938,-480.54691278706184
5.5,-75.06425643868226,-480.41576757949355
5.5,-40.279349819667466,-479.0998368337034
5.5,-24.939668630510038,-478.7846280523949
5.5,-74.280100418713,-478.4081523649454
5.5,-76.30855207720784,-478.0839968100167
5.5,-3.28190986006837,-477.3738934941851
5.5,-5609.073653165443,-477.1070586383135
5.5,-75.6756321377733,-476.2448228567646
5.5,-73.75038329580246,-475.5135821265569
5.5,-74.18105335006783,-475.44559452473084
5.5,-73.31999090022786,-475.30575091778553
5.5,-73.16637113695475,-475.21703629131343
5.5,-73.52857523132225,-475.1141091495585
5.5,-74.37115831978925,-474.2216536679833
5.5,-73.64646948449214,-472.8213948949777
5.5,-76.73561947373672,-472.7688267092068
5.5,-68.8051726313873,-472.6581393182906
5.5,-62.17240513303666,-472.4041915286742
5.5,-74.80240094398928,-471.14820273779844
5.5,-53.64837817434514,-471.04622379783297
5.5,-73.47008644237692,-471.0361965221593
5.5,-74.67294390046969,-469.5261210594259
5.5,-73.60707761752667,-468.6164259727712
5.5,-73.42286376901833,-468.48098153208184
5.5,-47.395467802651545,-468.4179638965914
5.5,-74.02976806136643,-468.3234213551962
5.5,-73.5732404858897,-468.2961704200175
5.5,-74.47561536062398,-467.6550691441635
5.5,-74.879246520606,-467.4617005758393
5.5,-40.28355000645671,-466.68235156871657
5.5,-24.921655758136712,-466.2086681015674
5.5,-74.26339037569608,-465.6427470647762
5.5,-76.2431573188252,-465.2753399600274
5.5,-4833.988411816703,-464.5054823761315
5.5,-3.3938299461340833,-464.4291762756089
5.5,-75.76473819607777,-463.46616728295453
5.5,-73.77874716400592,-462.7141649252587
5.5,-74.20664038851446,-462.51237716958883
5.5,-73.38756600781103,-462.4676846863034
5.5,-73.22321488043983,-462.36070429777976
5.5,-73.5849595690147,-462.2706063634364
5.5,-5721.877251762184,-462.24450110992973
5.5,-74.50345455647262,-461.47383478164494
5.5,-3169.6842685149295,-460.43875612338894
5.5,-68.78634445562491,-460.1504469922687
5.5,-73.7075282070157,-460.06748271417604
5.5,-76.46370767709544,-459.9004460828438
5.5,-62.18414835389024,-459.79250084599244
5.5,-54.1017294396929,-458.3411899765565
5.5,-74.85322844352947,-458.1900360678311
5.5,-73.57096872618531,-458.1830691025847
5.5,-5624.230182159993,-457.1210357706959
5.5,-74.85918977853966,-456.83618179567196
5.5,-4049.9656539149887,-456.8333888333615
5.5,-46.84087372712932,-456.07760508222384
5.5,-73.66901233816465,-455.82235289369544
5.5,-73.54231154779319,-455.7350349848726
5.5,-73.73319033685108,-455.5089416674662
5.5,-74.10887909839487,-455.49978880412687
5.5,-74.63034969512444,-454.8392238504664
5.5,-74.85402239608752,-454.3971562701207
5.5,-40.28972223529704,-454.2666919606087
5.5,-24.89651149412988,-453.6333720744033
5.5,-74.23107274939629,-452.86296567767045
5.5,-76.10690085186694,-452.4993693697871
5.5,-1576.6241486977078,-452.1837557256104
5.5,-75.85335307138887,-450.66329285171213
5.5,-73.81371146502809,-449.9342005078701
5.5,-73.48827139510422,-449.6467124193589
5.5,-743.7839409433236,-449.6365665551131
5.5,-74.2784880500047,-449.5748700913405
5.5,-73.31736785260196,-449.51451754831356
5.5,-73.67075538923527,-449.41914294296436
5.5,-74.59540724057034,-448.80296254572966
5.5,-68.75944417560153,-447.643596585481
5.5,-73.78635211007536,-447.3200125868681
5.5,-62.20017715616055,-447.1825796068095
5.5,-76.40067132891133,-446.7187879464969
5.5,-54.46427242705841,-445.74394588499973
5.5,-73.72492935369519,-445.3596934456404
5.5,-74.92106863264537,-445.34859612606084
5.5,-5783.6002792634545,-444.6569957043863
5.5,-75.00784907406272,-444.2129570970363
5.5,-46.366813948151474,-443.63232705486644
5.5,-73.63220607491327,-443.02071753154314
5.5,-73.75243219758865,-443.0163817510532
5.5,-73.8958467925968,-442.7603668247151
5.5,-74.22007464671213,-442.6723807695281
5.5,-74.70749724252772,-441.9767351160073
5.5,-40.29792777547593,-441.8537519848196
5.5,-74.96222299317715,-441.4566403676612
5.5,-24.864331424669654,-441.0588613321612
5.5,-74.19887293594519,-440.05341070536025
5.5,-75.93251188685493,-439.71432034693254
5.5,-3.7311373814461954,-439.4089792249539
5.5,-75.9727522744311,-437.8538352484975
5.5,-73.86494802476294,-437.15786007709573
5.5,-5512.04711831955,-437.07021722492624
5.5,-73.61908483314261,-436.8442908426699
5.5,-73.44887772814238,-436.6869388357718
5.5,-74.38525409529518,-436.6451514649153
5.5,-73.80795608072741,-436.57047412521376
5.5,-74.64770563282576,-436.1255306732104
5.5,-68.72464202574503,-435.13849814197636
5.5,-73.88081600220524,-434.5877309778237
5.5,-62.22078325513406,-434.5753428725185
5.5,-5138.573298930726,-434.00635277159836
5.5,-76.68373842805428,-433.49929434617616
5.5,-54.7507084048975,-433.20126413144976
5.5,-74.90722307717435,-432.6071118498653
5.5,-73.9283698720164,-432.5810662944018
5.5,-75.08155233458542,-431.58654836017536
5.5,-45.95373279982516,-431.13092582701114
5.5,-73.70380265529325,-430.2816419359431
5.5,-73.8548949713725,-430.23485131786794
5.5,-74.05356797363702,-430.04122624374367
5.5,-74.34996066502549,-429.84400046033863
5.5,-40.308030675864664,-429.4442748221859
5.5,-74.77353563858608,-429.0905214649004
5.5,-75.0680709153746,-428.6025142968867
5.5,-24.825604052221266,-428.4858767798003
5.5,-5834.2422897911,-427.3545511933759
5.5,-74.18557595914717,-427.2232845699082
5.5,-75.75671560310195,-426.9042247292271
5.5,-4651.418523994518,-426.5820686082401
5.5,-76.13624670507212,-425.0721415594206
5.5,-73.9489919946872,-424.3947969447616
5.5,-73.78155421176788,-424.06197590910125
5.5,-73.61607507845768,-423.886823260118
5.5,-74.00920524153784,-423.7582135119381
5.5,-74.49286258577273,-423.69103039638316
5.5,-74.74607897233514,-423.44723039284577
5.5,-68.67974474881376,-422.635689657911
5.5,-62.24588402425311,-421.9718490070844
5.5,-73.98279730531817,-421.87591508459184
5.5,-54.97647470246395,-420.68726838632523
5.5,-77.15289791124296,-420.49219832164806
5.5,-74.17306784274962,-419.88789568176696
5.5,-2.99279620388698,-419.81154541842415
5.5,-74.79603175141702,-419.7954011878436
5.5,-5907.844239329616,-419.30593643286403
5.5,-75.15311499485338,-418.8938889188316
5.5,-45.58418444983612,-418.5955303437445
5.5,-2.9848821383206086,-417.9892423587486
5.5,-73.79313556813506,-417.5326824898235
5.5,-73.95219563415712,-417.4562741767488
5.5,-74.19954592421458,-417.33870584983356
5.5,-40.32011985657996,-417.03884378936567
5.5,-74.50238949670417,-417.0046090489086
5.5,-74.80790419094073,-416.18434076638704
5.5,-24.77942576534626,-415.9153598580357
5.5,-75.16238871758856,-415.7777651980161
5.5,-5708.261167268035,-415.5826313092839
5.5,-74.19086169433774,-414.38487077924657
5.5,-2.9686114107620676,-414.3704142067027
5.5,-75.6058593879195,-414.07366260079596
5.5,-76.34006035289812,-412.3584094678755
5.5,-74.06908246433409,-411.6666097610197
5.5,-73.97620051772057,-411.3096698944456
5.5,-73.81590569971509,-411.12432656794147
5.5,-74.24921931784507,-411.0411496625619
5.5,-75.02055197520984,-410.7412538085741
5.5,-74.53684439743562,-410.7362587744549
5.5,-68.62258717957525,-410.1326236446899
5.5,-62.275357567463885,-409.3727378459015
5.5,-74.08202027445853,-409.18182092381977
5.5,-5595.370928100724,-409.06770574681474
5.5,-2.9435369340591824,-408.99116071811915
5.5,-55.15374008492509,-408.1878695534219
5.5,-77.60109337829009,-407.638514540545
5.5,-74.33752209767322,-407.30631337812565
5.5,-74.7998811790497,-406.88119451737276
5.5,-75.28504831164265,-406.186499879647
5.5,-45.2454047566691,-406.03717359223157
5.5,-73.89938615590265,-404.7828371477704
5.5,-74.05910597133412,-404.6715258899529
5.5,-40.334445219202536,-404.6382891425534
5.5,-74.3426554174791,-404.62914291909425
5.5,-74.68573799412103,-404.15395646297446
5.5,-24.724812331688,-403.3469276255901
5.5,-74.80940923978358,-403.25135956092754
5.5,-75.25844337087308,-402.9431190842507
5.5,-2.9084198262589305,-401.8746939134721
5.5,-5669.437688202947,-401.7851439644081
5.5,-74.21189590276383,-401.5400795780177
5.5,-75.488363828255,-401.23869884919463
5.5,-6121.311928796917,-400.9989908700078
5.5,-5602.583564469518,-400.47853086550276
5.5,-5147.628910915108,-400.3402081412068
5.5,-76.55241821958775,-399.75818286597564
5.5,-3456.6526736628575,-399.7488248234884
5.5,-74.21327858687236,-398.99266901722837
5.5,-74.1942925013337,-398.60426277860506
5.5,-74.04060852578455,-398.4117845012508
5.5,-74.44763573804966,-398.39721507086017
5.5,-75.3916431410591,-398.0019744634887
5.5,-74.6889276095576,-397.89725781014346
5.5,-68.55444629086357,-397.6256150488374
5.5,-62.30996301174447,-396.77876878427037
5.5,-5632.921269002992,-396.6259885884536
5.5,-74.17268474789324,-396.4960029576957
5.5,-2057.2050403164653,-395.8908907739996
5.5,-55.29222215086628,-395.6948187152253
5.5,-78.02509133591887,-394.8428121859087
5.5,-74.42930367242775,-394.66326586492016
5.5,-74.92061070341362,-394.08746314749044
5.5,-75.45249455929118,-393.5255924512971
5.5,-44.92793368687473,-393.4620550944909
5.5,-2.8620782331693793,-393.00787181033974
5.5,-40.351239623592,-392.24343473165663
5.5,-74.02956289455454,-392.0325940905847
5.5,-74.50731189378634,-391.9074963245986
5.5,-74.18984732583847,-391.8898676680706
5.5,-74.90537950153157,-391.28892292387764
5.5,-24.661262854934236,-390.77892338474885
5.5,-74.80423505040561,-390.30324218845607
5.5,-75.35599167046072,-390.06534216322177
5.5,-4273.380744592917,-389.8848681849576
5.5,-74.25071147986861,-388.68923496015515
5.5,-75.39579791893843,-388.4130121512855
5.5,-76.6887135353503,-387.2965838608289
5.5,-74.35724447701529,-386.3804142377451
5.5,-74.41647419936287,-385.9608088514586
5.5,-74.61966518584049,-385.79477450640894
5.5,-74.27109494781506,-385.7588762764935
5.5,-75.84235484478485,-385.386513502411
5.5,-74.89799828096287,-385.1776922888593
5.5,-68.47934662091114,-385.1136147591753
5.5,-5340.734322088173,-384.42697502041403
5.5,-62.350797057232285,-384.19239425963144
5.5,-74.25759337617312,-383.805315542124
5.5,-55.39999327543331,-383.2037070623161
5.5,-1735.9856282813826,-383.0449093786556
5.5,-5.076668034294263,-382.71489314328807
5.5,-2.8157690842744416,-382.30490593013633
5.5,-78.44217774376408,-382.10610988077343
5.5,-74.55870424194039,-381.9890125622559
5.5,-75.02197465115076,-381.423072366592
5.5,-75.58053476319365,-380.9127219642008
5.5,-44.623140384017866,-380.8737996912426
5.5,-40.371608549526464,-379.855190283047
5.5,-74.19576689438692,-379.2955199932956
5.5,-74.70973983518385,-379.1912320347956
5.5,-74.34802606615665,-379.1241558046662
5.5,-75.17399307135595,-378.4018191373811
5.5,-24.592905413937647,-378.20940522340754
5.5,-4418.162895453375,-378.20928078850926
5.5,-74.82349643801214,-377.3484285620001
5.5,-75.44832348565535,-377.132514429064
5.5,-74.31092016236087,-375.8347392090051
5.5,-75.3123809449376,-375.60007379934177
5.5,-76.63197321635691,-374.896730741195
5.5,-74.47450631590081,-373.8211622977351
5.5,-74.61594665273498,-373.3916656480115
5.5,-74.75236415074771,-373.2403591681036
5.5,-74.4767247236769,-373.1509252277921
5.5,-76.2566688919919,-373.0012625436901
5.5,-68.40093210185184,-372.59942069847534
5.5,-75.09636597440667,-372.5562616554221
5.5,-62.396990105009166,-371.61770513266765
5.5,-74.35212035750808,-371.10281477724305
5.5,-55.483048367124994,-370.71316835011226
5.5,-2.7234291014503036,-369.63781071837525
5.5,-78.83787289894256,-369.4341667201495
5.5,-74.7426725201453,-369.3570687605823
5.5,-75.00304615170337,-368.817835990715
5.5,-44.322307800113755,-368.2716921101684
5.5,-75.65513535473755,-368.263173999415
5.5,-40.397527862742386,-367.47657022056126
5.5,-74.39360835005547,-366.59782834378757
5.5,-74.9499234778637,-366.50441384305725
5.5,-74.53176621731683,-366.383732482732
5.5,-4886.687882011684,-366.08157969328573
5.5,-24.521940844754038,-365.6453860874049
5.5,-75.51447681165452,-365.4889152946499
5.5,-74.88415254397245,-364.3946711502023
5.5,-75.53587936378047,-364.1486274372963
5.5,-5720.905969366521,-363.1084783541515
5.5,-74.39750275849525,-362.979734297204
5.5,-75.22323486140445,-362.79363389499383
5.5,-76.400343874999,-362.3786427781522
5.5,-74.54637065338855,-361.2975757636505
5.5,-74.73529423787919,-360.8795252122407
5.5,-76.453077752995,-360.77478716654184
5.5,-74.85361055006634,-360.7333618006088
5.5,-74.64217996142834,-360.53783247743485
5.5,-68.31947781518925,-360.08842316648713
5.5,-75.24485970680932,-359.9915539339951
5.5,-5618.882264263559,-359.59729691600853
5.5,-62.44483033782711,-359.0578272404172
5.5,-74.47175112789616,-358.3977427795854
5.5,-55.54460867367998,-358.2231098392749
5.5,-79.22849748279499,-356.88751191835365
5.5,-74.871776713556,-356.8243905155396
5.5,-74.93405011431788,-356.1007942903791
5.5,-5819.980674951714,-356.0558723254027
5.5,-44.020066805164824,-355.65018939080056
5.5,-75.75312825466776,-355.57846595741523
5.5,-40.42922891440344,-355.1132678072192
5.5,-2.626027636281948,-354.7504972664736
5.5,-5784.821236870029,-354.23778731519104
5.5,-74.59545367478387,-353.95433861211166
5.5,-75.21424939981341,-353.8658047865108
5.5,-74.73622508678626,-353.67969180003064
5.5,-24.44268961941158,-353.087883791328
5.5,-75.95077429056082,-352.55583211299785
5.5,-74.98896647596787,-351.45441913674864
5.5,-75.62174974407877,-351.1238166334086
5.5,-5672.8483365637185,-350.90733928633904
5.5,-74.52150851793328,-350.129734298819
5.5,-75.11917701959027,-349.9831849240107
5.5,-5446.055886784137,-349.84965417295575
5.5,-76.15006767853909,-349.69882806408157
5.5,-74.55608349805856,-348.7864003553949
5.5,-76.38682252952613,-348.511723321967
5.5,-74.78750048491878,-348.3411824708196
5.5,-74.91822355372109,-348.27886898820174
5.5,-74.77294666467274,-347.9067658636725
5.5,-68.23059404369728,-347.5849291981192
5.5,-75.34915361643432,-347.4351062124135
5.5,-62.48988421176256,-346.51317470727184
5.5,-55.586103288554554,-345.73288486606555
5.5,-74.62108935978051,-345.7063650698189
5.5,-79.50504643708886,-344.6643154282438
5.5,-74.90733143526583,-344.2494451105985
5.5,-74.9415832398229,-343.35225961007166
5.5,-43.715757356310505,-343.002032049774
5.5,-75.85951444943358,-342.9142102471535
5.5,-40.464224002685434,-342.77234058491945
5.5,-74.77211716551469,-341.3517447874962
5.5,-75.48062365933683,-341.2804521856325
5.5,-74.94660947207349,-341.021117158276
5.5,-24.35462854138893,-340.5349586263471
5.5,-76.49346922404196,-339.60746940186885
5.5,-143.06978004053767,-339.5481453363287
5.5,-1923.6618639952476,-339.2760791069279
5.5,-75.1292934703964,-338.5384283749374
5.5,-75.71014447668259,-338.0762468346804
5.5,-74.71887935123651,-337.3102999828937
5.5,-2.5049706843533954,-337.29374210578953
5.5,-74.97219023878203,-337.1545158083028
5.5,-75.9461830557687,-336.938796653549
5.5,-74.5008573772565,-336.2451587027577
5.5,-76.17373977875526,-336.0585836851721
5.5,-74.90554153000947,-335.84986785922644
5.5,-74.84621454464752,-335.7369018455777
5.5,-74.89482452026526,-335.29304348735235
5.5,-68.12809198497202,-335.08874775402177
5.5,-75.44501829508863,-334.87227449313804
5.5,-62.52900660642293,-333.98252264726057
5.5,-55.608612772848566,-333.2411850148436
5.5,-74.79626068996933,-333.04577902779704
5.5,-79.23608820150397,-332.78263941978844
5.5,-74.93875590977484,-331.60689065097085
5.5,-75.0028448490283,-330.63282713732474
5.5,-40.495916521223286,-330.46266301864694
5.5,-43.41338263959956,-330.3187246150868
5.5,-75.9243594350176,-330.26230126781377
5.5,-5915.100905129293,-329.78339009455226
5.5,-74.91929994756899,-328.7587911585084
5.5,-75.73432494161607,-328.7307125452465
5.5,-75.14401995857162,-328.4065298135753
5.5,-24.25811872424661,-327.9868795994319
5.5,-77.13439618512332,-326.62818278611843
5.5,-75.29041219174114,-325.64776743406384
5.5,-75.80561145631168,-325.027881496859
5.5,-74.88127627857479,-324.6603430940864
5.5,-5528.140287603731,-324.36526204199765
5.5,-74.87524921733636,-324.1898100057816
5.5,-75.7624419224761,-324.16438892718
5.5,-74.41808632064418,-323.63465162818994
5.5,-75.97065345782771,-323.4039835709624
5.5,-74.86354774868076,-323.37852155809554
5.5,-74.89984441434474,-323.11937007533544
5.5,-74.99672644587181,-322.72637308772005
5.5,-68.00812455577716,-322.59623679169664
5.5,-75.57780425280903,-322.3286650832076
5.5,-2044.6464359961392,-322.01986165005724
5.5,-62.56024833125545,-321.4645908525377
5.5,-55.61323369185557,-320.74662421038704
5.5,-78.27385761226299,-320.65738752251707
5.5,-74.98326710499774,-320.4336151760436
5.5,-75.00453526166953,-318.9158829641529
5.5,-4964.351743690958,-318.33073564959614
5.5,-40.50826165193355,-318.19239175978373
5.5,-75.0851726478756,-317.9811758221359
5.5,-43.126075404905734,-317.59253224422093
5.5,-75.9328373764448,-317.57877423741587
5.5,-4813.1839040780815,-317.10169947092146
5.5,-2.3552367557155596,-316.783894825798
5.5,-75.99768101048208,-316.1944731469238
5.5,-75.0640599339877,-316.1615142306638
5.5,-75.30942606546391,-315.822633879099
5.5,-24.152792443195686,-315.44476699928464
5.5,-77.84618220499928,-313.55903990101484
5.5,-4736.81411982796,-313.0495464320714
5.5,-75.46171869171633,-312.7699627037501
5.5,-2887.995001216039,-312.5401976499564
5.5,-75.93102663387597,-312.02027620178444
5.5,-74.94132714943403,-311.9689391382936
5.5,-75.52946666414829,-311.3852769634095
5.5,-74.87065869047981,-311.2755267451974
5.5,-74.36278498483573,-310.96533867280715
5.5,-74.79557971944661,-310.84345432534343
5.5,-75.84365548381287,-310.6029646942622
5.5,-74.98672600087127,-310.5157826254352
5.5,-75.03201269868666,-310.1812227479732
5.5,-67.87001529459259,-310.10364591095396
5.5,-75.73349543485843,-309.95593188924505
5.5,-62.581964974673305,-308.9584204995707
5.5,-55.60083942219539,-308.24787328526253
5.5,-77.19686912392339,-307.90035335940627
5.5,-75.14935007935696,-307.8839659392318
5.5,-75.14205835497455,-306.19480990943794
5.5,-40.47482158924916,-305.95556538039386
5.5,-75.10217609502726,-305.398124126878
5.5,-75.92900538323813,-304.85272229508286
5.5,-42.87699994483625,-304.82940592853095
5.5,-76.30637296486438,-303.6935848700021
5.5,-75.22595056317482,-303.5827529466367
5.5,-4576.957499701685,-303.5645051072027
5.5,-75.43950398752312,-303.2366739394298
5.5,-5701.90064472191,-303.18841015593983
5.5,-24.03754266635205,-302.9104254622349
5.5,-5684.6278684848585,-301.4421934925048
5.5,-78.60936014972766,-300.2579676948065
5.5,-75.65294454240302,-299.88324844984555
5.5,-74.99474598867494,-299.23975105907715
5.5,-76.025793520214,-299.1141689991918
5.5,-75.22545717381487,-298.6081254574178
5.5,-74.94624178213542,-298.3501437438794
5.5,-74.34849367090766,-298.27421332984056
5.5,-74.69547949503014,-298.25935903927063
5.5,-75.146589895633,-297.8658913518631
5.5,-75.93505219221353,-297.7249328160319
5.5,-75.47936344306333,-297.71072894999804
5.5,-67.71454071088658,-297.60922987962584
5.5,-75.02511427084049,-297.596277361924
5.5,-62.59239206366363,-296.4629907137962
5.5,-55.57193094014546,-295.743300184353
5.5,-75.22827572299157,-295.367182702185
5.5,-76.58930820801368,-294.8101402918624
5.5,-5787.488831251237,-294.5497887128604
5.5,-40.380673981997894,-293.7239477649374
5.5,-75.38971573591934,-293.5108028440365
5.5,-75.01596409332768,-292.7587239477076
5.5,-2.1959379815307667,-292.6110452600995
5.5,-4706.606154527542,-292.5385113123422
5.5,-75.9333553795166,-292.1732961308665
5.5,-42.67750221567717,-292.0570071693443
5.5,-76.62484406676109,-291.2570636690095
5.5,-75.39305783386939,-291.0518839564469
5.5,-75.56638501134623,-290.62882477388354
5.5,-23.910320325619647,-290.3865418754221
5.5,-5577.108663036938,-289.43836263391483
5.5,-75.91063020013239,-286.9973658020327
5.5,-75.07948337778953,-286.5039359334387
5.5,-79.29310229584338,-286.4725700241147
5.5,-76.02751537303087,-286.21236370995996
5.5,-74.98639299220916,-286.0146341765444
